CY_Month_Number,Year,Statistical_Group,Statistical_Category,Statistical_Detail,Count_IMs,Value,commodity,Stat_Redaction
3,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,2123,57728914,Wine,FALSE
3,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,998,10642445,Wine,FALSE
3,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,176,9390631,Wine,FALSE
3,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,2927,1046561911,Wine,FALSE
3,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2927,1046561911,Wine,FALSE
3,2014,01-Count of IMs,01-Count of IMs,Number of Industry Members,3151,3151,Wine,FALSE
3,2014,1-Production,1-Production,1-Low Alcohol %,988,16819122,Wine,FALSE
3,2014,1-Production,1-Production,2-Medium and High Alcohol %,716,6744736,Wine,FALSE
3,2014,1-Production,1-Production,4-Artificially Carbonated Wine,,,Wine,TRUE
3,2014,1-Production,1-Production,5-Sparkling Wine,,,Wine,TRUE
3,2014,1-Production,1-Production,6-Hard Cider,62,2021651,Wine,FALSE
3,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,1779,46931360,Wine,FALSE
3,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,1432,5049317,Wine,FALSE
3,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,84,72679,Wine,FALSE
3,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,268,1250311,Wine,FALSE
3,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,79,4425248,Wine,FALSE
3,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,2085,54393146,Wine,FALSE
3,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,112,3335768,Wine,FALSE
3,2014,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,831,9211056,Wine,FALSE
3,2014,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,581,1176664,Wine,FALSE
3,2014,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,132,220841,Wine,FALSE
3,2014,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,29,33884,Wine,FALSE
3,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,160,5449404,Wine,FALSE
3,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,23,3941227,Wine,FALSE
3,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,2473,784943243,Wine,FALSE
3,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,2249,241024878,Wine,FALSE
3,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,55,874172,Wine,FALSE
3,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,94,353116,Wine,FALSE
3,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,364,15535969,Wine,FALSE
3,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,105,3830534,Wine,FALSE
3,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1831,162028476,Wine,FALSE
3,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,2716,884533435,Wine,FALSE
4,2014,1-Production,0-Category Total,1-Production,638,20421491,Wine,FALSE
4,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1158,54782404,Wine,FALSE
4,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1158,54782404,Wine,FALSE
4,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,608,12568006,Wine,FALSE
4,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,140,9985772,Wine,FALSE
4,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1668,979726669,Wine,FALSE
4,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1668,979726669,Wine,FALSE
4,2014,01-Count of IMs,01-Count of IMs,Number of Industry Members,1780,1780,Wine,FALSE
4,2014,1-Production,1-Production,1-Low Alcohol %,580,10368512,Wine,FALSE
4,2014,1-Production,1-Production,2-Medium and High Alcohol %,380,5304278,Wine,FALSE
4,2014,1-Production,1-Production,4-Artificially Carbonated Wine,10,10932,Wine,FALSE
4,2014,1-Production,1-Production,5-Sparkling Wine,28,3394049,Wine,FALSE
4,2014,1-Production,1-Production,6-Hard Cider,29,1343721,Wine,FALSE
4,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,1003,44701509,Wine,FALSE
4,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,767,4416859,Wine,FALSE
4,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,63,69950,Wine,FALSE
4,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,192,1626882,Wine,FALSE
4,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,44,3967203,Wine,FALSE
4,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1139,50446696,Wine,FALSE
4,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,82,4335707,Wine,FALSE
4,2014,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,536,10054584,Wine,FALSE
4,2014,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,328,2271013,Wine,FALSE
4,2014,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,93,215570,Wine,FALSE
4,2014,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,21,26838,Wine,FALSE
4,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,130,4973767,Wine,FALSE
4,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,18,5012005,Wine,FALSE
4,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1468,733919161,Wine,FALSE
4,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1274,224430947,Wine,FALSE
4,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,41,737834,Wine,FALSE
4,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,77,361075,Wine,FALSE
4,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,269,16898428,Wine,FALSE
4,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,54,3379223,Wine,FALSE
4,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1165,165156718,Wine,FALSE
4,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1524,814569951,Wine,FALSE
5,2014,1-Production,0-Category Total,1-Production,656,16890940,Wine,FALSE
5,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1169,56976236,Wine,FALSE
5,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1169,56976236,Wine,FALSE
5,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,614,11687861,Wine,FALSE
5,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,151,10546791,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1667,931520446,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1667,931520446,Wine,FALSE
5,2014,01-Count of IMs,01-Count of IMs,Number of Industry Members,1787,1787,Wine,FALSE
5,2014,1-Production,1-Production,1-Low Alcohol %,594,11427021,Wine,FALSE
5,2014,1-Production,1-Production,2-Medium and High Alcohol %,397,1594709,Wine,FALSE
5,2014,1-Production,1-Production,4-Artificially Carbonated Wine,12,6063,Wine,FALSE
5,2014,1-Production,1-Production,5-Sparkling Wine,31,2442124,Wine,FALSE
5,2014,1-Production,1-Production,6-Hard Cider,26,1421022,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,1005,47079604,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,747,4038205,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,62,70873,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,195,1722246,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,46,4065309,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1145,53142362,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,82,3833873,Wine,FALSE
5,2014,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,530,10635269,Wine,FALSE
5,2014,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,334,767289,Wine,FALSE
5,2014,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,97,238125,Wine,FALSE
5,2014,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,24,47178,Wine,FALSE
5,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,135,5392851,Wine,FALSE
5,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,24,5153940,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1461,700371573,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1273,209223936,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,35,795297,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,74,361882,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,270,17456535,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,62,3311222,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1174,170601300,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1521,760919146,Wine,FALSE
6,2014,1-Production,0-Category Total,1-Production,1022,14122066,Wine,FALSE
6,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,2131,58898532,Wine,FALSE
6,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,2131,58898532,Wine,FALSE
6,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,983,12697023,Wine,FALSE
6,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,167,11836021,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,2889,895611789,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2889,895611789,Wine,FALSE
6,2014,01-Count of IMs,01-Count of IMs,Number of Industry Members,3145,3145,Wine,FALSE
6,2014,1-Production,1-Production,1-Low Alcohol %,902,11944139,Wine,FALSE
6,2014,1-Production,1-Production,2-Medium and High Alcohol %,588,-2326691,Wine,FALSE
6,2014,1-Production,1-Production,4-Artificially Carbonated Wine,10,5661,Wine,FALSE
6,2014,1-Production,1-Production,5-Sparkling Wine,48,3137457,Wine,FALSE
6,2014,1-Production,1-Production,6-Hard Cider,68,1361501,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,1763,46687127,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,1454,5322243,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,98,90246,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,280,1751164,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,93,5047752,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,2090,55128451,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,123,3770081,Wine,FALSE
6,2014,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,828,11504315,Wine,FALSE
6,2014,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,568,833504,Wine,FALSE
6,2014,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,127,281975,Wine,FALSE
6,2014,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,35,77230,Wine,FALSE
6,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,155,6701301,Wine,FALSE
6,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,22,5134720,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,2408,668585081,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,2225,203539048,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,53,782535,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,94,396934,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,355,18425488,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,109,3882703,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1831,178156483,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,2672,717455306,Wine,FALSE
7,2014,1-Production,0-Category Total,1-Production,631,13489420,Wine,FALSE
7,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1179,52142529,Wine,FALSE
7,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1179,52142529,Wine,FALSE
7,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,614,8003962,Wine,FALSE
7,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,134,6570300,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1665,829380036,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1665,829380036,Wine,FALSE
7,2014,01-Count of IMs,01-Count of IMs,Number of Industry Members,1798,1798,Wine,FALSE
7,2014,1-Production,1-Production,1-Low Alcohol %,573,11414186,Wine,FALSE
7,2014,1-Production,1-Production,2-Medium and High Alcohol %,384,-1932642,Wine,FALSE
7,2014,1-Production,1-Production,4-Artificially Carbonated Wine,7,9492,Wine,FALSE
7,2014,1-Production,1-Production,5-Sparkling Wine,32,2980652,Wine,FALSE
7,2014,1-Production,1-Production,6-Hard Cider,29,1017731,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,991,41340164,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,776,4157417,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,69,61930,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,195,1542278,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,48,5040740,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1160,48658042,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,78,3484487,Wine,FALSE
7,2014,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,527,6894060,Wine,FALSE
7,2014,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,346,684416,Wine,FALSE
7,2014,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,88,270761,Wine,FALSE
7,2014,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,25,154725,Wine,FALSE
7,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,126,4318553,Wine,FALSE
7,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,19,2251747,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1441,621851828,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1278,182711173,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,38,551881,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,76,416686,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,279,20590850,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,64,3257619,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1191,188255910,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1515,641124127,Wine,FALSE
8,2014,1-Production,0-Category Total,1-Production,645,76461630,Wine,FALSE
8,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1155,51934660,Wine,FALSE
8,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1155,51934660,Wine,FALSE
8,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,620,11366884,Wine,FALSE
8,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,147,8810666,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1646,839391665,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1646,839391665,Wine,FALSE
8,2014,01-Count of IMs,01-Count of IMs,Number of Industry Members,1789,1789,Wine,FALSE
8,2014,1-Production,1-Production,1-Low Alcohol %,581,60191513,Wine,FALSE
8,2014,1-Production,1-Production,2-Medium and High Alcohol %,363,12200133,Wine,FALSE
8,2014,1-Production,1-Production,4-Artificially Carbonated Wine,10,8742,Wine,FALSE
8,2014,1-Production,1-Production,5-Sparkling Wine,30,2965809,Wine,FALSE
8,2014,1-Production,1-Production,6-Hard Cider,24,1095433,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,966,40684245,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,779,4577807,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,63,60987,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,184,1684543,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,53,4927078,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1137,48442177,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,61,3492483,Wine,FALSE
8,2014,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,524,8696379,Wine,FALSE
8,2014,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,347,2070022,Wine,FALSE
8,2014,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,92,308311,Wine,FALSE
8,2014,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,25,292171,Wine,FALSE
8,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,134,5436024,Wine,FALSE
8,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,23,3374642,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1423,630675556,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1260,178527507,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,,,Wine,TRUE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,75,509849,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,278,21265475,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,,,Wine,TRUE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1180,196068326,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1490,643323338,Wine,FALSE
9,2014,1-Production,0-Category Total,1-Production,1228,173918579,Wine,FALSE
9,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,2097,60704477,Wine,FALSE
9,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,2097,60704477,Wine,FALSE
9,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,956,10910742,Wine,FALSE
9,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,170,9466114,Wine,FALSE
9,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,2867,952393393,Wine,FALSE
9,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2867,952393393,Wine,FALSE
9,2014,01-Count of IMs,01-Count of IMs,Number of Industry Members,3146,3146,Wine,FALSE
9,2014,1-Production,1-Production,1-Low Alcohol %,1050,159020898,Wine,FALSE
9,2014,1-Production,1-Production,2-Medium and High Alcohol %,635,10503136,Wine,FALSE
9,2014,1-Production,1-Production,4-Artificially Carbonated Wine,,,Wine,TRUE
9,2014,1-Production,1-Production,5-Sparkling Wine,47,2542506,Wine,FALSE
9,2014,1-Production,1-Production,6-Hard Cider,,,Wine,TRUE
9,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,1712,46374557,Wine,FALSE
9,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,1431,6260708,Wine,FALSE
9,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,95,88033,Wine,FALSE
9,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,277,2369076,Wine,FALSE
9,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,97,5612103,Wine,FALSE
9,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,2060,58995414,Wine,FALSE
